p1_id,p2_id,p1_wins,elo_diff,surface_elo_diff,age_diff,height_diff,recent_win_rate_diff,h2h_winrate_diff,is_clay,is_grass,is_hard,is_indoor,best_of_5,round_code,tourney_level_code,tourney_id,tourney_name,tourney_date,surface,round
W09E,MM58,1,-214.6485319579242,-216.17656771824795,-3.1789999999999985,-15.0,-0.2995744680851064,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
KE29,R0EB,1,227.68348905286712,165.51397858744554,5.021000000000001,10.0,0.12380952380952381,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
M0NI,Q02L,1,154.41617385450581,199.53210240890962,-1.4730000000000025,5.0,0.23157894736842105,1.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
P09Z,L0IL,1,176.77165144516698,91.41173336078873,6.429000000000002,3.0,0.30666666666666664,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
L0BV,B0EJ,1,229.2243881375166,145.05847538073976,-0.5509999999999984,-3.0,0.2228571428571428,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
N0BG,SU55,1,-157.07986471275785,-168.95642388316355,-4.3089999999999975,0.0,-0.2134693877551021,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
M0JF,GJ37,1,-94.13731441216373,-7.906347592558859,-7.041999999999998,0.0,-0.06000000000000005,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
N0AE,B0PG,1,168.62665675786525,142.63868016141691,3.6799999999999997,-5.0,0.16500000000000004,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
C0DF,D0FJ,1,-89.77732115996992,129.82557592876947,1.3580000000000005,-5.0,-0.10000000000000003,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
BD06,N771,1,-59.540659932066546,-50.95590316899188,7.356000000000002,-5.0,-0.09999999999999998,-1.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
B0CD,C0H0,1,55.05081866875821,17.153411663643965,1.8230000000000004,10.0,0.16465116279069764,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
S0AG,GE33,1,647.6605914248514,583.6122806133724,-5.160999999999998,0.0,0.5800000000000001,1.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
FB98,N0AM,1,315.7042431320692,236.43440777848286,4.094999999999999,11.0,0.37217391304347824,1.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
R0DG,SX50,1,198.20793160546373,160.40684202890338,-5.725000000000001,3.0,0.24,1.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
BM95,M0EJ,1,-273.7696956124453,-59.21001064056827,5.73,-2.0,-0.24000000000000005,-1.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
TD51,CF59,1,125.00563702568002,99.7558237799833,-4.829000000000001,5.0,0.10000000000000003,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
RC91,RH16,1,-188.58623089340858,-162.5109626258536,3.4160000000000004,13.0,-0.16000000000000003,-1.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
PL56,MO44,1,262.9433378339211,205.51385420227712,-0.05699999999999861,0.0,0.30000000000000004,1.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
A0GC,C0E9,1,-217.82129228131862,-80.42910523758701,0.3210000000000015,10.0,-0.2651612903225806,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
F0FV,DH50,1,-76.16697182439134,-50.80367796971109,-7.212,8.0,0.040000000000000036,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
ME82,M0FH,1,-133.57305812568075,-181.3970297770129,12.290000000000003,-3.0,-0.12,1.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
HH26,W0BH,1,97.34549989266247,174.5669656598409,5.946999999999999,-3.0,0.06148148148148147,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
AG37,EA24,1,84.3636433767133,72.10547663588773,-1.059000000000001,-3.0,0.2,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
TE51,M0CI,1,65.5069857971796,73.39666452093275,1.1549999999999976,0.0,0.08000000000000007,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
M0QI,MW02,1,-30.639055595881928,84.20169940137589,-5.3530000000000015,13.0,-0.09999999999999998,-1.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
D0F6,B0BI,1,126.65734374542899,71.87695503427472,-0.7390000000000008,33.0,0.20000000000000007,-1.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
SU87,BU13,1,-5.83869332550762,-36.089280749594764,4.063000000000002,6.0,-0.06,0.0,0,0,1,0,0,2,3,2025-422,Cincinnati Masters,20250807,Hard,R64
A0E2,M0JF,1,400.6804313188727,164.2727202216838,0.2029999999999994,-5.0,0.42000000000000004,0.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
Z355,N0AE,1,174.97225553542762,189.94575529714962,4.286999999999999,10.0,0.14,1.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
RE44,P09Z,1,58.78025032585765,37.72546131315312,1.7899999999999991,-8.0,0.13999999999999996,-0.3333333333333333,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
KE29,B0CD,1,111.28011424852775,146.4520727001834,4.433,5.0,-0.0046511627906976605,0.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
N0BG,M0NI,1,-210.34626667284783,-183.52486283099688,2.0720000000000027,-11.0,-0.27346938775510204,0.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
L0BV,W09E,1,213.69958616391978,171.8151930452225,-2.562999999999999,2.0,0.23957446808510635,1.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
C0DF,O522,1,-67.06649218270582,-91.73957081742242,-3.1080000000000005,-33.0,-0.03999999999999998,0.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
S0AG,D0F6,1,405.092897295699,480.90284180348294,0.10600000000000165,-12.0,0.33999999999999997,0.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
FB98,SU87,1,263.3593054517239,205.0685338212188,-2.4670000000000023,5.0,0.25999999999999995,1.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
R0DG,M0QI,1,94.81737639808716,74.2518078975088,1.3249999999999993,-5.0,0.14,0.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
TD51,HH26,1,7.526702597792337,-102.30546365591158,0.4299999999999997,0.0,-0.05999999999999994,0.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
ME82,PL56,1,-236.70856825425017,-174.52729559997147,8.881,-5.0,-0.26,1.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
AG37,RC91,1,70.71448595842025,151.15656270309728,-5.045000000000002,-3.0,0.14,1.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
BM95,TE51,1,-167.96543862909675,-141.82439811606832,2.174000000000003,-10.0,-0.14000000000000007,-1.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
A0GC,F0FV,1,-159.39131748075806,-128.88907139903768,4.614000000000001,5.0,-0.30516129032258066,0.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
S0S1,BD06,1,185.40452337848592,237.02769028641478,-14.486,10.0,0.14,1.0,0,0,1,0,0,3,3,2025-422,Cincinnati Masters,20250807,Hard,R32
S0AG,ME82,1,521.6337044234735,501.72383193391374,-13.131,11.0,0.5,1.0,0,0,1,0,0,4,3,2025-422,Cincinnati Masters,20250807,Hard,R16
A0E2,N0BG,1,510.19562695216564,287.5732779917689,0.254999999999999,-2.0,0.593469387755102,1.0,0,0,1,0,0,4,3,2025-422,Cincinnati Masters,20250807,Hard,R16
Z355,KE29,1,72.26865557303904,111.7858782446724,-0.9150000000000027,0.0,0.08000000000000007,0.3333333333333333,0,0,1,0,0,4,3,2025-422,Cincinnati Masters,20250807,Hard,R16
A0GC,FB98,1,-326.91310394670313,-261.73425854964717,-4.198999999999998,-3.0,-0.3651612903225806,-1.0,0,0,1,0,0,4,3,2025-422,Cincinnati Masters,20250807,Hard,R16
R0DG,TD51,1,60.606822796939014,64.55829042843425,-5.271000000000001,0.0,0.09999999999999998,-1.0,0,0,1,0,0,4,3,2025-422,Cincinnati Masters,20250807,Hard,R16
RE44,C0DF,1,137.02649377444664,125.19032623861881,2.9619999999999997,10.0,0.11999999999999994,-1.0,0,0,1,0,0,4,3,2025-422,Cincinnati Masters,20250807,Hard,R16
AG37,BM95,1,130.07628786105988,116.86326935353827,-4.1640000000000015,10.0,0.24000000000000005,0.0,0,0,1,0,0,4,3,2025-422,Cincinnati Masters,20250807,Hard,R16
S0S1,L0BV,1,50.22050588254433,62.30406850942336,-0.9170000000000016,8.0,0.040000000000000036,1.0,0,0,1,0,0,4,3,2025-422,Cincinnati Masters,20250807,Hard,R16
S0AG,AG37,1,404.1505112382481,372.34140161420214,-1.0219999999999985,-2.0,0.24,-1.0,0,0,1,0,0,5,3,2025-422,Cincinnati Masters,20250807,Hard,QF
A0GC,R0DG,1,-207.88476788946105,-197.10639700566253,1.301000000000002,5.0,-0.2651612903225806,0.0,0,0,1,0,0,5,3,2025-422,Cincinnati Masters,20250807,Hard,QF
A0E2,RE44,1,301.73772200603344,156.4801301628563,-5.538,-5.0,0.3400000000000001,0.5,0,0,1,0,0,5,3,2025-422,Cincinnati Masters,20250807,Hard,QF
Z355,S0S1,1,37.166528675238396,58.82894280677033,5.469999999999999,5.0,0.06000000000000005,1.0,0,0,1,0,0,5,3,2025-422,Cincinnati Masters,20250807,Hard,QF
S0AG,A0GC,1,524.6694233738051,491.2940544161504,0.3990000000000009,-2.0,0.5451612903225806,0.0,0,0,1,0,0,6,3,2025-422,Cincinnati Masters,20250807,Hard,SF
A0E2,Z355,1,173.11753484850396,0.28831607198458187,-6.038999999999998,-15.0,0.24,0.14285714285714285,0,0,1,0,0,6,3,2025-422,Cincinnati Masters,20250807,Hard,SF
A0E2,S0AG,1,-42.171375105372135,-191.24875671353993,-1.716000000000001,-8.0,0.020000000000000018,0.3333333333333333,0,0,1,0,0,7,3,2025-422,Cincinnati Masters,20250807,Hard,F
Y09V,T0AP,1,73.59043012572192,93.62668012384916,-0.45000000000000284,10.0,0.15419354838709678,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
CD85,N732,1,-7.73247984745467,-1.2871204403222691,4.210000000000001,18.0,-0.050909090909090904,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
KI82,O513,1,-65.18038274131254,-25.99134410634997,-1.0899999999999999,-13.0,-0.05517241379310345,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
MQ75,J551,1,28.48495737459689,4.144597846646093,-0.25,-18.0,0.1933333333333333,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
MO44,GB88,1,-26.28553510223969,-65.66942467556396,-6.390000000000004,5.0,-0.10000000000000003,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
MK66,H09P,1,81.44310169876735,77.37269762764436,2.969999999999999,-7.0,0.2066666666666667,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
M0JF,RC91,1,46.53174497429154,157.91410772766812,-7.98,-8.0,-0.020000000000000018,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
V812,W09E,1,24.57286965329149,11.374520901217693,3.530000000000001,8.0,0.07957446808510638,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
B0NN,C0JP,1,40.58692855476238,36.512519736475724,-3.289999999999999,-11.0,-0.03416149068322982,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
B0NO,CG80,1,45.82880333840376,41.226223894899704,-10.870000000000001,-3.0,-0.15999999999999998,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
F724,G09O,1,124.83730393670248,-3.272696047405816,8.630000000000003,15.0,0.14,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
O483,SX50,1,-8.338670964801395,-3.192987881282079,3.1799999999999997,-2.0,0.020000000000000018,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
K0AZ,M0JZ,1,-72.28639961069894,-21.232932506536827,2.9399999999999977,3.0,-0.07333333333333336,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
N0BS,S0DE,1,11.777236294604563,-69.09709785532914,-0.9200000000000017,-18.0,-0.09999999999999998,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
B0GG,C0DF,1,-61.405265697294226,-21.742491771535015,-0.6600000000000001,-3.0,-0.050909090909090904,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
D0D4,V832,1,38.591148935327965,34.88296645699893,-5.580000000000002,0.0,-0.04666666666666669,0.0,0,0,1,0,0,2,2,2025-6242,Winston-Salem,20250818,Hard,R64
K0AH,KI82,1,202.60781469196968,176.92678966192238,-3.0599999999999987,18.0,0.21517241379310348,1.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
MQ75,BT72,1,-17.138623294765694,-3.8144847952598866,1.110000000000003,-2.0,0.0733333333333333,0.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
B0BI,CD85,1,-8.624077945459476,-84.31245477148173,-9.46,-18.0,-0.04909090909090913,0.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
F724,GJ37,1,-86.36317716470194,-130.75704317757277,4.390000000000004,0.0,-0.040000000000000036,1.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
D0FJ,MK66,1,83.39505562509203,-161.45502146123044,-6.829999999999998,5.0,0.22000000000000003,-1.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
D0F6,B0NN,1,158.7994100138376,20.086565381637683,3.599999999999998,23.0,0.2028571428571429,0.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
V812,A0FC,1,-47.34123824188282,-66.15351242689007,5.390000000000001,6.0,-0.020000000000000018,1.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
MP20,B0NO,1,47.267585243091844,-7.790361438745094,10.649999999999999,-2.0,0.26,0.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
M0GZ,MO44,1,24.298242531120422,68.78005914312712,-6.199999999999999,18.0,0.10000000000000003,0.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
MU94,B0GG,1,44.32005492987901,-15.796600879579273,4.079999999999998,8.0,0.09090909090909088,0.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
KI95,K0AZ,1,43.227098995143706,36.297640983707424,-1.0,0.0,0.10000000000000003,1.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
BD06,O483,1,83.3309992324439,-30.91894143057266,6.130000000000003,0.0,0.07999999999999996,-1.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
M0JF,F0BY,1,67.18699874616914,134.24048647920813,-2.0,5.0,0.07142857142857145,0.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
N0BS,GC88,1,-34.06482886452977,-94.76215881543203,-7.600000000000001,-2.0,-0.06,0.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
SU87,D0D4,1,24.972164829282065,17.30460107505246,6.48,3.0,0.1266666666666667,0.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
Y09V,TE51,1,-166.827764465904,-100.04274178433411,-3.4400000000000013,-8.0,-0.18000000000000005,0.0,0,0,1,0,0,3,2,2025-6242,Winston-Salem,20250818,Hard,R32
KI95,D0FJ,1,-83.98839042289546,167.50433010821507,2.4599999999999973,0.0,-0.10000000000000003,0.0,0,0,1,0,0,4,2,2025-6242,Winston-Salem,20250818,Hard,R16
M0JF,D0F6,1,-31.501500711351355,100.30649114208131,-1.8099999999999987,-15.0,-0.06000000000000005,0.0,0,0,1,0,0,4,2,2025-6242,Winston-Salem,20250818,Hard,R16
MU94,SU87,1,0.4890655495289593,-46.14454209065275,-1.9800000000000004,-8.0,0.03999999999999998,-1.0,0,0,1,0,0,4,2,2025-6242,Winston-Salem,20250818,Hard,R16
M0GZ,MP20,1,-31.694336877127853,35.44244568292925,-6.43,20.0,0.0,0.0,0,0,1,0,0,4,2,2025-6242,Winston-Salem,20250818,Hard,R16
V812,B0BI,1,36.232393268702936,71.46319524883279,5.23,21.0,0.06,0.0,0,0,1,0,0,4,2,2025-6242,Winston-Salem,20250818,Hard,R16
K0AH,MQ75,1,117.15479612060426,126.96221885765385,-4.48,13.0,0.026666666666666727,0.0,0,0,1,0,0,4,2,2025-6242,Winston-Salem,20250818,Hard,R16
F724,BD06,1,4.488592577825102,-0.14497380587908992,-3.8200000000000003,5.0,0.040000000000000036,0.0,0,0,1,0,0,4,2,2025-6242,Winston-Salem,20250818,Hard,R16
Y09V,N0BS,1,-52.23201771373488,75.38924263431295,-0.8900000000000006,7.0,-0.020000000000000018,0.0,0,0,1,0,0,4,2,2025-6242,Winston-Salem,20250818,Hard,R16
K0AH,KI95,1,139.68364383479707,114.4181672336556,-0.8499999999999979,13.0,0.10000000000000003,1.0,0,0,1,0,0,5,2,2025-6242,Winston-Salem,20250818,Hard,QF
F724,MU94,1,34.417133218195204,2.1242970187156516,5.230000000000004,5.0,0.020000000000000018,0.0,0,0,1,0,0,5,2,2025-6242,Winston-Salem,20250818,Hard,QF
M0GZ,M0JF,1,-93.2876919987284,-94.58186973618149,0.019999999999999574,15.0,-0.03999999999999998,-1.0,0,0,1,0,0,5,2,2025-6242,Winston-Salem,20250818,Hard,QF
V812,Y09V,1,53.078658945076086,-14.66240589969675,6.290000000000003,6.0,0.03999999999999998,0.0,0,0,1,0,0,5,2,2025-6242,Winston-Salem,20250818,Hard,QF
F724,K0AH,1,-75.34795776431474,-146.0519208474734,8.400000000000002,-8.0,-0.040000000000000036,0.0,0,0,1,0,0,6,2,2025-6242,Winston-Salem,20250818,Hard,SF
V812,M0GZ,1,19.00191504416057,-22.02122327368056,7.760000000000002,-12.0,-0.040000000000000036,0.0,0,0,1,0,0,6,2,2025-6242,Winston-Salem,20250818,Hard,SF
F724,V812,1,46.34470332278738,-18.11699131092496,3.650000000000002,-3.0,0.10000000000000003,-1.0,0,0,1,0,0,7,2,2025-6242,Winston-Salem,20250818,Hard,F
DH50,S0H2,1,185.40458391652055,143.60332244550818,1.4899999999999984,-8.0,0.2,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
FB98,N0AM,1,305.90577369852053,232.223580148079,4.09,11.0,0.37217391304347824,1.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
S0S1,B0ID,1,250.1397034528809,249.91781922735504,1.4499999999999993,10.0,0.0485714285714286,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
M0NI,J551,1,171.45452142679733,175.35838305727316,-9.89,-5.0,0.25999999999999995,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
D0FJ,H0BH,1,145.1966903970458,-142.81671587362734,-0.9800000000000004,5.0,0.22000000000000003,1.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
RC91,CF59,1,43.92454736729928,-36.004666288981525,-2.330000000000002,13.0,0.10000000000000003,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
M0FH,N0BG,1,120.49466694626881,126.92139111482561,2.8099999999999987,-2.0,0.19346938775510208,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
BV16,M0CI,1,-103.58027465464033,-70.10242350521548,0.75,-18.0,-0.20727272727272728,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
S0JA,D0D4,1,-18.137197949276924,-7.536640061759272,-0.129999999999999,-3.0,0.12820512820512825,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
L0BV,CG80,1,283.86532778726905,221.90564320984754,-4.98,-3.0,0.21999999999999997,1.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
ME82,GJ37,1,-119.72350985035905,-90.15159639304738,8.009999999999998,-8.0,-0.16000000000000003,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
CD85,L0CX,1,-22.120376650914068,3.6409615727511664,11.259999999999998,0.0,-0.05244755244755245,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
EA24,U182,1,16.672720073609753,24.103228810203973,-0.08999999999999986,11.0,0.06,1.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
S0K7,P09O,1,-92.54388695743182,-62.37363537309807,-3.120000000000001,-5.0,-0.34848484848484845,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
K0EP,Q02L,1,-1.3865851801085682,26.554724137962012,1.0800000000000018,7.0,0.13157894736842107,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
TC61,MW02,1,-15.56719720787055,95.32284871445995,5.0,3.0,-0.07999999999999996,-1.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
D643,T0HA,1,302.4153113460302,216.19129287765122,18.529999999999998,8.0,0.18000000000000005,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
BM95,MM58,1,-181.0757224164622,-165.35469781843244,-0.3200000000000003,-15.0,-0.22000000000000003,1.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
N0AE,D0C1,1,53.57981328115784,73.28065439734792,-1.1700000000000017,8.0,0.052820512820512866,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
GC88,N0BS,1,21.509786073517034,73.81011069952524,7.59,2.0,0.06,-1.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
BU13,T0AP,1,147.0281098310461,134.18067702725216,2.1900000000000013,10.0,0.29419354838709677,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
D0DT,B0NO,1,40.40902631516815,29.818171931282222,3.992000000000001,18.0,0.39999999999999997,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
HG86,B0BI,1,-35.62468352404926,19.19657354114929,3.8500000000000014,23.0,0.010370370370370363,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
N771,K0AH,1,-59.500437691170646,-137.79127572185325,4.859999999999999,-8.0,0.019999999999999907,-1.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
W0BH,K0AZ,1,51.22204372922988,44.53323493208859,-5.77,8.0,0.1585185185185185,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
W09E,HH26,1,-127.98025344766393,-224.3475487596429,-0.8099999999999987,-5.0,-0.23957446808510635,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
D0CO,GJ16,1,310.802941430871,263.5065980168931,-5.069999999999997,2.0,0.4742857142857143,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
C0DF,M0QI,1,-61.4102292769137,-103.61762105429466,3.879999999999999,-15.0,-0.019999999999999962,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
C0JP,GE33,1,20.974568531288696,24.817865397602873,-5.57,0.0,0.07130434782608697,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
F0FV,KI95,1,80.51358571212722,42.82829420796088,-6.969999999999999,5.0,0.2,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
TD51,N732,1,145.26378724305278,119.07815165497027,-2.3200000000000003,18.0,0.06,-0.3333333333333333,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
C0E9,P0CT,1,165.16203503125075,34.51853884938714,-1.3299999999999983,3.0,0.245,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
B0GG,S0RE,1,-25.146489532090754,-13.274036709578922,3.6700000000000017,-5.0,-0.07090909090909087,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
MU94,F0F2,1,105.94500852428882,-3.4793199967650708,6.25,-5.0,0.2368421052631579,-1.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
KE29,B0NN,1,255.56709269729959,178.42151910760595,8.950000000000003,18.0,0.24285714285714283,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
R0DG,V812,1,128.71832351242483,138.0516692313454,-7.57,-3.0,0.2,1.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
RE44,P0HW,1,196.25237872290018,162.58136391846006,7.789999999999999,0.0,0.19904761904761903,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
B0EJ,D994,1,31.111897160051512,72.55147339877567,-9.250000000000004,5.0,-0.002857142857142836,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
B0CD,V832,1,152.90644895449486,64.37651669923594,-4.550000000000001,5.0,0.22465116279069763,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
MQ75,DA31,1,146.67379205760062,57.68498050932635,-2.5799999999999983,3.0,0.26862745098039215,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
SL28,MK66,1,31.12878913647205,-39.38105236516412,4.969999999999999,15.0,0.03999999999999998,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
RH16,O513,1,210.33021834500664,130.6743477899281,-2.6099999999999994,-8.0,0.28,1.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
D0F6,D923,1,115.88872618544383,52.744309999437064,-9.339999999999996,28.0,0.14000000000000007,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
A0E2,O522,1,431.2853027156368,264.91253505893496,-5.68,-28.0,0.42000000000000004,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
S0AG,KI82,1,582.0207467757457,533.7444644777418,-4.170000000000002,13.0,0.5551724137931034,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
M0EJ,M0GZ,1,186.18541244090852,-25.883781286114527,1.3500000000000014,-18.0,0.2,1.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
C0AU,A0FC,1,94.67505454584784,68.47855664634767,2.530000000000001,0.0,0.13999999999999996,0.0,0,0,1,0,1,1,4,2025-560,US Open,20250824,Hard,R128
